PLACIDITY,0,plx-'sI-dx-ti,BLI-'tI-SI-tI,1,3,NA
PLACIDLY,0,'pl@-sxd-li,'BLI-tIS-LI,1,2,NA
PLACKET,0,'pl@-kxt,'BLI-KIt,1,1,NA
PLAGIARIZE,0,'ple-Jx-.rAz,'BLI-SI-.rIt,1,2,0.4771
PLAID,1,pl@d,BLIS,13,0,1.8633
PLAINCLOTHESMAN,0,'plen-.kloDz-mxn,'BLIL-.KLrTt-BIL,1,2,0.301
PLAINNESS,0,'plen-nxs,'BLIL-LIt,1,1,0.4771
PLAINT,0,plent,BLILt,5,0,0.301
PLAINTIVE,2,'plen-txv,'BLIL-tIF,2,1,0.7782
PLAIT,0,plet,BLIt,13,0,1.415
PLANETARIUM,1,.pl@-nx-'tEr-i-xm,.BLI-LI-'tIr-I-IB,1,4,1.2788
PLANGENT,0,'pl@n-Jxnt,'BLIL-SILt,1,1,NA
PLANKTON,0,'pl@Gk-txn,'BLIKK-tIL,1,1,1.301
PLANTAIN,1,.pl@n-'ten,.BLIL-'tIL,1,1,0.301
PLAQUE,2,pl@k,BLIK,7,0,1.8195
PLASH,0,pl@S,BLIS,13,0,0.4771
PLAT,0,pl@t,BLIt,13,0,0.6021
PLATEAU,3,.pl@-'to,.BLI-'tr,1,1,1.415
PLATEN,0,'pl@-txn,'BLI-tIL,2,1,NA
PLATING,0,'ple-dIG,'BLI-SIK,4,1,1.2788
PLATITUDE,0,'pl@-dx-.tud,'BLI-SI-.trS,1,2,0.301
PLATTER,2,'pl@-dR,'BLI-Sr,3,1,2.1106
PLATYPUS,0,'pl@-dx-.pUs,'BLI-SI-.Brt,1,2,0.6021
PLAUDIT,0,'plc-dxt,'BLc-SIt,1,1,NA
PLAUSIBILITY,0,.plc-zx-'bI-lx-ti,.BLc-tI-'BI-LI-tI,1,4,0.699
PLAYMATE,2,'ple-.met,'BLI-.BIt,2,1,1.699
PLAZA,2,'pl@-zx,'BLI-tI,1,1,2.243
PLEASURABLE,0,'plE-Zx-rx-bxl,'BLI-SI-rI-BIL,1,3,1.5185
PLEAT,0,plit,BLIt,13,0,0.6021
PLEBE,0,plib,BLIB,5,0,1
PLEBEIAN,1,plx-'bi-xn,BLI-'BI-IL,1,2,0.7782
PLEBES,0,'pli-.biz,'BLI-.BIt,2,1,0.9031
PLEBISCITE,0,'pli-bx-.sAt,'BLI-BI-.tIt,1,2,0.6021
PLEBS,0,plEbz,BLIBt,1,0,0.301
PLECTRUM,0,'plEk-trxm,'BLIK-trIB,1,1,NA
PLED,0,plEd,BLIS,13,0,1
PLENIPOTENTIARY,1,.plE-nx-px-'tEn-Cx-ri,.BLI-LI-BI-'tIL-SI-rI,1,5,0.301
PLENITUDE,1,'plE-nx-.tud,'BLI-LI-.trS,1,2,0.301
PLENTEOUS,0,'plEn-ti-xs,'BLIL-tI-It,1,2,NA
PLETHORA,0,'plE-Tx-rx,'BLI-TI-rI,1,2,1.0414
PLEURISY,0,'plUr-x-zi,'BLrr-I-tI,1,2,0.7782
PLEXUS,0,'plEk-sxs,'BLIK-tIt,1,1,1.2304
PLIABLE,1,'plA-x-bxl,'BLI-I-BIL,1,2,0.9031
PLIANT,1,'plA-xnt,'BLI-ILt,1,1,NA
PLIERS,1,'plA-Rz,'BLI-rt,2,1,1.699
PLINTH,0,plInT,BLILT,1,0,NA
PLOD,1,plad,BLcS,2,0,0.7782
PLOP,0,plap,BLcB,2,0,1.5441
PLOUGH,0,plW,BLW,1,0,1.5798
PLOVER,0,'plo-vR,'BLr-Fr,1,1,NA
PLOWBOY,0,'plW-.bO,'BLW-.Br,1,1,0.301
PLOY,0,plO,BLr,4,0,1.8388
PLUCK,2,pl^k,BLIK,7,0,1.9777
PLUCKY,0,'pl^-ki,'BLI-KI,1,1,1.301
PLUM,1,pl^m,BLIB,5,0,2.0531
PLUMAGE,0,'plu-mxJ,'BLr-BIS,1,1,0.9031
PLUME,2,plum,BLrB,3,0,1.2041
PLUMMET,0,'pl^-mxt,'BLI-BIt,1,1,1.2788
PLUMY,0,'plu-mi,'BLr-BI,1,1,NA
PLUNDER,2,'pl^n-dR,'BLIL-Sr,3,1,1.6232
PLUNGER,0,'pl^n-JR,'BLIL-Sr,3,1,1.6128
PLUNK,0,pl^Gk,BLIKK,4,0,0.9031
PLUPERFECT,0,.plu-'pR-fxkt,.BLr-'Br-FIKt,1,2,0.301
PLURAL,0,'plUr-xl,'BLrr-IL,1,1,1.6232
PLURALITY,0,plU-'r@-lx-ti,BLr-'rI-LI-tI,1,3,0.301
PLURALIZATION,0,.plUr-x-lA-'ze-Sxn,.BLrr-I-LI-'tI-SIL,1,4,NA
PLURALIZE,0,'plUr-x-.lAz,'BLrr-I-.LIt,1,2,NA
PLUTO,0,'plu-.to,'BLr-.tr,2,1,1.6021
PLUTOCRACY,0,.plu-'ta-krx-si,.BLr-'tc-KrI-tI,1,3,NA
PLUTOCRAT,0,'plu-dx-.kr@t,'BLr-SI-.KrIt,1,2,NA
PLUTOCRATIC,0,.plu-dx-'kr@-dxk,.BLr-SI-'KrI-SIK,1,3,NA
PLUTONIUM,0,.plu-'to-ni-xm,.BLr-'tr-LI-IB,1,3,1.716
PLUVIAL,0,'plu-vi-xl,'BLr-FI-IL,1,2,NA
PLY,0,plA,BLI,3,0,1.1761
PNEUMATIC,0,.nu-'m@-dxk,.Lr-'BI-SIK,2,2,1.301
POACH,1,poC,BrS,13,0,1.2304
POCK,0,pak,BcK,7,0,0.699
POCKMARK,0,'pak-.mark,'BcK-.BcrK,1,1,0.301
POCOSIN,0,px-'ko-sxn,BI-'Kr-tIL,1,2,NA
POD,3,pad,BcS,5,0,2.1106
PODIATRY,0,px-'dA-x-tri,BI-'SI-I-trI,1,3,NA
PODIUM,1,'po-di-xm,'Br-SI-IB,1,2,1.7076
POESY,1,'po-x-zi,'Br-I-tI,2,2,NA
POGROM,0,px-'gram,BI-'KrcB,1,1,0.699
POILU,0,.pwa-'lu,.Bwc-'Lr,1,1,NA
POINSETTIA,0,.pOn-'sE-dx,.BrL-'tI-SI,1,2,0.4771
POISONER,0,'pO-zx-nR,'Br-tI-Lr,1,2,0.6021
POKE,1,pok,BrK,6,0,2.3617
POKEY,0,'po-ki,'Br-KI,4,1,1.5315
POLARIZE,1,'po-lx-.rAz,'Br-LI-.rIt,1,2,0.301
POLEAX,0,'po-.l@ks,'Br-.LIKt,1,1,0.301
POLECAT,1,'pol-.k@t,'BrL-.KIt,1,1,1.1461
POLEMIC,1,px-'lE-mxk,BI-'LI-BIK,1,2,0.4771
POLESTAR,0,'pol-.star,'BrL-.ttcr,1,1,0.4771
POLIO,1,'po-li-.o,'Br-LI-.r,1,2,1.5185
POLITESSE,0,.po-lx-'tEs,.Br-LI-'tIt,1,2,NA
POLITICK,0,'pa-lx-.tIk,'Bc-LI-.tIK,1,2,0.4771
POLITICO,1,px-'lI-dx-.ko,BI-'LI-SI-.Kr,1,3,0.6021
POLITY,1,'pa-lx-ti,'Bc-LI-tI,2,2,NA
POLKA,1,'pol-kx,'BrL-KI,1,1,1.8325
POLLINATE,0,'pa-lx-.net,'Bc-LI-.LIt,1,2,0.9031
POLLINATION,0,.pa-lx-'ne-Sxn,.Bc-LI-'LI-SIL,2,3,0.301
POLLSTER,0,'pol-stR,'BrL-ttr,2,1,NA
POLLUTE,0,px-'lut,BI-'Lrt,1,1,1.3802
POLLYWOG,0,'pa-li-.wag,'Bc-LI-.wcK,1,2,0.4771
POLONIUM,0,px-'lo-ni-xm,BI-'Lr-LI-IB,1,3,0.301
POLTERGEIST,0,'pol-tR-.gAst,'BrL-tr-.KItt,1,2,1.2788
POLTROON,0,pxl-'trun,BIL-'trrL,1,1,0.6021
POLYCLINIC,0,'pa-li-.klI-nxk,'Bc-LI-.KLI-LIK,1,3,NA
POLYGAMY,0,px-'lI-gx-mi,BI-'LI-KI-BI,1,3,1.0792
POLYGLOT,0,'pa-li-.glat,'Bc-LI-.KLct,1,2,0.301
POLYGON,0,'pa-li-.gan,'Bc-LI-.KcL,1,2,0.4771
POLYGONAL,0,px-'lI-gx-nxl,BI-'LI-KI-LIL,1,3,0.301
POLYMATH,0,'pa-li-.m@T,'Bc-LI-.BIT,1,2,NA
POLYMER,1,'pa-lx-mR,'Bc-LI-Br,1,2,1.3617
POLYMERIC,2,.pa-lx-'mEr-xk,.Bc-LI-'BIr-IK,1,3,NA
POLYNESIAN,0,.pa-lx-'ni-Zxn,.Bc-LI-'LI-SIL,2,3,1.2304
POLYP,0,'pa-lxp,'Bc-LIB,1,1,1.0792
POLYPHONIC,0,.pa-lx-'fa-nxk,.Bc-LI-'Fc-LIK,2,3,0.6021
POLYPHONY,0,px-'lI-fx-ni,BI-'LI-FI-LI,1,3,NA
POLYSYLLABIC,0,.pa-li-sx-'l@-bxk,.Bc-LI-tI-'LI-BIK,1,4,0.6021
POLYSYLLABLE,0,'pa-li-.sI-lx-bxl,'Bc-LI-.tI-LI-BIL,2,4,NA
POLYTECHNIC,1,.pa-li-'tEk-nxk,.Bc-LI-'tIK-LIK,1,3,0.9542
POLYTHEISM,0,.pa-li-'Ti-.I-zxm,.Bc-LI-'TI-.I-tIB,2,4,0.301
POLYTHEISTIC,0,.pa-li-Ti-'I-stxk,.Bc-LI-TI-'I-ttIK,1,4,NA
POLYUNSATURATED,1,.pa-li-.^n-'s@-Cx-.re-dxd,.Bc-LI-.IL-'tI-SI-.rI-SIS,1,6,0.301
POMADE,0,.po-'mad,.Br-'BcS,1,1,0.7782
POMEGRANATE,0,'pa-mx-.gr@-nxt,'Bc-BI-.KrI-LIt,1,3,1
POMMEL,0,'pa-mxl,'Bc-BIL,4,1,0.8451
POMP,1,pamp,BcBB,1,0,1.2788
POMPADOUR,1,'pam-px-.dcr,'BcB-BI-.Scr,1,2,0.9542
POMPANO,1,.pam-'p@-no,.BcB-'BI-Lr,1,2,0.699
POMPON,0,'pam-.pan,'BcB-.BcL,1,1,0.301
POMPOSITY,0,.pam-'pa-sx-ti,.BcB-'Bc-tI-tI,1,3,0.699
POMPOUS,3,'pam-pxs,'BcB-BIt,2,1,1.9868
PONDER,1,'pan-dR,'BcL-Sr,2,1,1.699
PONE,0,pon,BrL,16,0,0.7782
PONGEE,0,'p^n-Ji,'BIL-SI,6,1,NA
PONIARD,0,'pan-yRd,'BcL-KrS,1,1,NA
PONTIFF,1,'pan-txf,'BcL-tIF,1,1,0.6021
PONTIFICAL,1,.pan-'tI-fx-kxl,.BcL-'tI-FI-KIL,1,3,NA
PONTIFICALS,0,.pan-'tI-fx-kxlz,.BcL-'tI-FI-KILt,1,3,NA
PONTIFICATE,0,.pan-'tI-fx-.ket,.BcL-'tI-FI-.KIt,1,3,0.4771
PONTOON,0,.pan-'tun,.BcL-'trL,2,1,0.9031
POODLE,2,'pu-dxl,'Br-SIL,10,1,1.9912
POOP,0,pup,BrB,6,0,2.2529
POPCORN,0,'pap-.kcrn,'BcB-.KcrL,1,1,2.4914
POPEYED,0,'pap-.Ad,'BcB-.IS,1,1,NA
POPGUN,0,'pap-.g^n,'BcB-.KIL,1,1,0.9542
POPINJAY,0,'pa-pxn-.Je,'Bc-BIL-.SI,1,2,1
POPLAR,1,'pa-plaR,'Bc-BLcr,1,1,1.0414
POPLIN,1,'pa-plxn,'Bc-BLIL,1,1,0.6021
POPOVER,0,'pap-.o-vR,'BcB-.r-Fr,1,2,0.301
POPPY,2,'pa-pi,'Bc-BI,5,1,1.7924
POPULARIZE,0,'pa-pyU-lx-.rAz,'Bc-BKr-LI-.rIt,1,3,0.301
POPULATE,1,'pa-pyU-.let,'Bc-BKr-.LIt,1,2,1.0792
PORCELAIN,2,'pcr-sx-lxn,'Bcr-tI-LIL,1,2,1.8388
PORCINE,0,'pcr-.sAn,'Bcr-.tIL,1,1,0.699
PORCUPINE,0,'pcr-kyU-.pAn,'Bcr-KKr-.BIL,1,2,1.3617
PORE,2,pcr,Bcr,6,0,1.301
PORED,1,pcrd,BcrS,11,0,0.6021
PORNOGRAPHIC,1,.pcr-nx-'gr@-fxk,.Bcr-LI-'KrI-FIK,1,3,1.7853
PORNOGRAPHY,0,.pcr-'na-grx-fi,.Bcr-'Lc-KrI-FI,1,3,1.9823
POROSITY,2,.pcr-'a-sx-ti,.Bcr-'c-tI-tI,1,3,0.301
PORPHYRY,0,'pcr-fx-ri,'Bcr-FI-rI,1,2,0.301
PORPOISE,0,'pcr-pxs,'Bcr-BIt,2,1,1.1761
PORRIDGE,1,'pcr-xJ,'Bcr-IS,1,1,1.4472
PORRINGER,0,'pcr-xn-JR,'Bcr-IL-Sr,1,2,0.301
PORTAGE,1,'pcr-dxJ,'Bcr-SIS,3,1,0.699
PORTCULLIS,0,.pcrt-'k^-lxs,.Bcrt-'KI-LIt,1,2,0.699
PORTEND,0,'pcr-.tEnd,'Bcr-.tILS,1,1,0.6021
PORTENT,0,'pcr-.tEnt,'Bcr-.tILt,1,1,0.7782
PORTENTOUS,2,.pcr-'tEn-Cxs,.Bcr-'tIL-SIt,1,2,0.699
PORTFOLIO,1,.pcrt-'fo-li-o,.Bcrt-'Fr-LI-r,1,3,1.9191
PORTHOLE,0,'pcrt-.hol,'Bcrt-.KrL,1,1,1.3424
PORTIERE,0,.pcr-di-'Er,.Bcr-SI-'Ir,1,2,NA
PORTLY,1,'pcrt-li,'Bcrt-LI,2,1,0.9542
PORTMANTEAU,0,.pcrt-.m@n-'to,.Bcrt-.BIL-'tr,1,2,0.4771
PORTRAITURE,1,'pcr-tre-CR,'Bcr-trI-Sr,1,2,0.7782
POSER,0,'po-zR,'Br-tr,4,1,1.2041
POSEUR,1,.po-'zUr,.Br-'trr,1,1,0.7782
POSH,0,paS,BcS,5,0,1.7076
POSIT,0,'pa-zxt,'Bc-tIt,3,1,0.7782
POSITRON,0,'pa-zx-.tran,'Bc-tI-.trcL,1,2,0.301
POSTAGE,0,'po-stxJ,'Br-ttIS,4,1,1.6335
POSTBOY,0,'post-.bO,'Brtt-.Br,1,1,NA
POSTCONSONANTAL,0,.post-.kan-sx-'n@n-txl,.Brtt-.KcL-tI-'LIL-tIL,1,4,NA
POSTDATE,0,'post-.det,'Brtt-.SIt,1,1,0.301
POSTERN,0,'po-stRn,'Br-ttrL,1,1,NA
POSTHASTE,0,.post-'hest,.Brtt-'KItt,1,1,1.1139
POSTHUMOUS,2,'pas-CU-mxs,'Bct-Sr-BIt,1,2,1.0414
POSTILLION,0,.pa-'stIl-yxn,.Bc-'ttIL-KIL,1,2,NA
POSTLUDE,0,'post-.lud,'Brtt-.LrS,1,1,NA
POSTMAN,2,'post-mxn,'Brtt-BIL,1,1,1.8261
POSTMARK,2,'post-.mark,'Brtt-.BcrK,1,1,1.2788
POSTMISTRESS,0,'post-.mI-strxs,'Brtt-.BI-ttrIt,1,2,0.301
POSTMORTEM,0,.post-'mcr-dxm,.Brtt-'Bcr-SIB,1,2,1.7853
POSTNASAL,0,.post-'ne-zxl,.Brtt-'LI-tIL,1,2,0.4771
POSTNATAL,0,.post-'ne-dxl,.Brtt-'LI-SIL,1,2,0.6021
POSTOPERATIVE,0,.post-'a-prx-txv,.Brtt-'c-BrI-tIF,1,3,0.7782
POSTPAID,0,'post-.ped,'Brtt-.BIS,1,1,NA
POSTULANT,0,'pas-CU-lxnt,'Bct-Sr-LILt,1,2,0.301
POSY,0,'po-zi,'Br-tI,5,1,1
POTABLE,0,'po-dx-bxl,'Br-SI-BIL,1,2,0.699
POTASH,0,'po-.t@S,'Br-.tIS,1,1,0.6021
POTATION,0,.po-'te-Sxn,.Br-'tI-SIL,1,2,NA
POTBELLY,0,'pat-.bE-li,'Bct-.BI-LI,1,2,0.7782
POTEEN,0,'po-.tin,'Br-.tIL,2,1,NA
POTENTATE,0,'po-txn-.tet,'Br-tIL-.tIt,1,2,1.0792
POTHER,0,'pa-DR,'Bc-Tr,2,1,NA
POTHERB,0,'pat-.Rb,'Bct-.rB,1,1,NA
POTION,0,'po-Sxn,'Br-SIL,10,1,2.0531
POTLUCK,0,.pat-'l^k,.Bct-'LIK,1,1,1.2788
POTPOURRI,1,.po-px-'ri,.Br-BI-'rI,1,2,1.2553
POTSHERD,0,'pat-.Sard,'Bct-.ScrS,1,1,NA
POTTAGE,0,'pa-dxJ,'Bc-SIS,3,1,0.301
POUCH,2,pWC,BWS,1,0,1.7634
POULT,0,polt,BrLt,13,0,NA
POULTERER,0,'pol-tR-rR,'BrL-tr-rr,1,2,NA
POULTICE,3,'pul-txs,'BrL-tIt,1,1,1.1139
POUNCE,0,pWns,BWLt,3,0,1.6902
POURBOIRE,0,.pUr-'bwar,.Brr-'Bwcr,1,1,NA
POURPARLER,0,.pUr-.par-'le,.Brr-.Bcr-'LI,1,2,NA
POUT,1,pWt,BWt,4,0,1.6902
POWWOW,0,'pW-.wW,'BW-.wW,1,1,1.4624
POX,0,paks,BcKt,5,0,1.7404
PRACTICABILITY,1,.pr@k-tx-kx-'bI-lx-ti,.BrIK-tI-KI-'BI-LI-tI,1,5,NA
PRACTICALITY,2,.pr@k-tx-'k@-lx-ti,.BrIK-tI-'KI-LI-tI,1,4,0.9031
PRACTITIONER,2,.pr@k-'tI-Sx-nR,.BrIK-'tI-SI-Lr,1,3,1.5911
PRAETOR,0,'pre-.tcr,'BrI-.tcr,1,1,0.6021
PRAETORIAN,0,prx-'tcr-i-xn,BrI-'tcr-I-IL,1,3,0.8451
PRAGMATISM,2,'pr@g-mx-.tI-zxm,'BrIK-BI-.tI-tIB,1,3,1
PRALINE,0,'pre-.lin,'BrI-.LIL,1,1,0.9542
PRAM,1,pr@m,BrIB,7,0,0.9031
PRANCE,0,pr@ns,BrILt,6,0,1.415
PRANK,1,pr@Gk,BrIKK,3,0,2.1847
PRASEODYMIUM,0,.pre-zi-.o-'dI-mi-xm,.BrI-tI-.r-'SI-BI-IB,1,5,0.4771
PRATE,0,pret,BrIt,13,0,0.4771
PRATFALL,0,'pr@t-.fcl,'BrIt-.FcL,1,1,0.6021
PRATIQUE,0,.pra-'tik,.Brc-'tIK,1,1,NA
PRATTLE,0,'pr@-dxl,'BrI-SIL,3,1,1.2788
PRAWN,0,prcn,BrcL,3,0,1.1761
PRAYERFUL,1,'prEr-fxl,'BrIr-FIL,1,1,0.301
PREACHMENT,0,'priC-mxnt,'BrIS-BILt,1,1,NA
PREADOLESCENCE,0,.pri-.@-dx-'lE-sxns,.BrI-.I-SI-'LI-tILt,1,4,NA
PREARRANGE,0,.pri-x-'renJ,.BrI-I-'rILS,1,2,0.4771
PREASSIGNED,0,.pri-x-'sAnd,.BrI-I-'tILS,1,2,0.4771
PREBEND,0,'prE-bxnd,'BrI-BILS,1,1,NA
PRECANCEL,0,.pri-'k@n-sxl,.BrI-'KIL-tIL,2,2,NA
PRECANCELLATION,0,.pri-.k@n-sx-'le-Sxn,.BrI-.KIL-tI-'LI-SIL,1,4,NA
PRECANCEROUS,0,.pri-'k@n-sx-rxs,.BrI-'KIL-tI-rIt,1,3,0.301
PRECEDENCE,3,'prE-sx-dEns,'BrI-tI-SILt,3,2,1.4314
PRECENTOR,0,.pri-'sEn-tR,.BrI-'tIL-tr,1,2,NA
PRECEPT,1,'pri-.sEpt,'BrI-.tIBt,1,1,0.9031
PRECEPTOR,0,.pri-'sEp-tR,.BrI-'tIB-tr,1,2,0.301
PRECIOSITY,0,.prE-si-'a-sx-ti,.BrI-tI-'c-tI-tI,1,4,NA
PRECIPICE,1,'prE-sx-pxs,'BrI-tI-BIt,1,2,1.3617
PRECIPITATE,1,prx-'sI-px-.tet,BrI-'tI-BI-.tIt,1,3,0.8451
PRECIPITATION,0,prx-.sI-px-'te-Sxn,BrI-.tI-BI-'tI-SIL,1,4,1.1461
PRECIPITOUS,0,prx-'sI-px-txs,BrI-'tI-BI-tIt,1,3,0.8451
PRECIS,0,'pre-sxs,'BrI-tIt,5,1,0.301
PRECISIAN,0,.pre-'sI-si-xn,.BrI-'tI-tI-IL,1,3,NA
PRECONCEIVE,0,.pri-kxn-'siv,.BrI-KIL-'tIF,1,2,NA
PRECOOK,0,.pri-'kUk,.BrI-'KrK,1,1,NA
PRECURSOR,0,'pri-.kR-sR,'BrI-.Kr-tr,1,2,0.9031
PREDACEOUS,0,prE-'de-Sxs,BrI-'SI-SIt,2,2,NA
PREDATE,0,.pri-'det,.BrI-'SIt,1,1,0.4771
PREDATOR,0,'prE-dx-tR,'BrI-SI-tr,1,2,2.0128
PREDATORY,0,'prE-dx-.tcr-i,'BrI-SI-.tcr-I,1,3,1.4624
PREDECEASE,0,.pri-dx-'sis,.BrI-SI-'tIt,1,2,0.301
PREDESIGNATE,0,.pri-'dE-zxg-.net,.BrI-'SI-tIK-.LIt,1,3,NA
PREDESTINATE,0,.pri-'dE-stx-.net,.BrI-'SI-ttI-.LIt,1,3,NA
PREDESTINATION,0,.pri-.dE-stx-'ne-Sxn,.BrI-.SI-ttI-'LI-SIL,1,4,0.4771
PREDESTINE,0,.pri-'dE-stxn,.BrI-'SI-ttIL,1,2,NA
PREDETERMINE,0,.pri-dx-'tR-mxn,.BrI-SI-'tr-BIL,1,3,NA
PREDICABLE,0,'prE-dx-kx-bxl,'BrI-SI-KI-BIL,1,3,NA
PREDICATE,0,'prE-dx-kxt,'BrI-SI-KIt,1,2,0.301
PREDICATION,0,.prE-dx-'ke-Sxn,.BrI-SI-'KI-SIL,1,3,0.4771
PREDIGESTION,0,.pri-dA-'JEs-Cxn,.BrI-SI-'SIt-SIL,1,3,NA
PREDILECTION,0,.prE-dx-'lEk-Sxn,.BrI-SI-'LIK-SIL,1,3,1.0414
PREDISPOSE,0,.pri-dx-'spoz,.BrI-SI-'tBrt,1,2,0.301
PREDOMINATE,0,prx-'da-mx-nxt,BrI-'Sc-BI-LIt,1,3,0.6021
PREEMINENT,0,.pri-'E-mx-nxnt,.BrI-'I-BI-LILt,1,3,0.9542
PREEMPT,0,.pri-'Emt,.BrI-'IBt,1,1,1.1461
PREEN,0,prin,BrIL,5,0,0.6021
PREEXIST,0,.pri-Ek-'sIst,.BrI-IK-'tItt,1,2,NA
PREFAB,1,'pri-.f@b,'BrI-.FIB,1,1,0.9031
PREFABRICATE,0,.pri-'f@-brx-.ket,.BrI-'FI-BrI-.KIt,1,3,NA
PREFATORY,0,'prE-fx-.tcr-i,'BrI-FI-.tcr-I,1,3,NA
PREFERMENT,1,prx-'fR-mxnt,BrI-'Fr-BILt,1,2,0.4771
PREFIGURE,0,.pri-'fIg-yR,.BrI-'FIK-Kr,1,2,NA
PREFIX,0,'pri-.fIks,'BrI-.FIKt,2,1,1.2041
PREFLIGHT,2,.pri-'flAt,.BrI-'FLIt,1,1,0.7782
PREHEAT,0,.pri-'hit,.BrI-'KIt,1,1,0.699
PREHENSILE,0,.pri-'hEn-sxl,.BrI-'KIL-tIL,2,2,0.301
PREHISTORIC,2,.pri-hx-'stcr-xk,.BrI-KI-'ttcr-IK,1,3,1.7709
PREJUDGE,0,.pri-'J^J,.BrI-'SIS,1,1,0.301
PRELATE,0,'prE-lxt,'BrI-LIt,1,1,0.301
PREMED,0,.pri-'mEd,.BrI-'BIS,1,1,1.415
PREMEDICAL,0,.pri-'mE-dx-kxl,.BrI-'BI-SI-KIL,1,3,0.301
PREMEDITATE,0,.pri-'mE-dx-.tet,.BrI-'BI-SI-.tIt,1,3,0.301
PREMONITION,2,.prE-mx-'nI-Sxn,.BrI-BI-'LI-SIL,1,3,1.9731
PREMONITORY,1,prx-'ma-nx-.tcr-i,BrI-'Bc-LI-.tcr-I,1,4,0.301
PRENATAL,0,.pri-'ne-dxl,.BrI-'LI-SIL,1,2,1.4914
PREOPERATIVE,0,.pri-'a-prx-txv,.BrI-'c-BrI-tIF,1,3,0.301
PREORDAIN,0,.pri-.cr-'den,.BrI-.cr-'SIL,1,2,NA
PREPAREDNESS,2,prx-'pEr-xd-nxs,BrI-'BIr-IS-LIt,1,3,0.9542
PREPAY,0,.pri-'pe,.BrI-'BI,1,1,0.6021
PREPONDERATE,0,prx-'pan-dx-.ret,BrI-'BcL-SI-.rIt,1,3,NA
PREPOSITION,2,.prE-px-'zI-Sxn,.BrI-BI-'tI-SIL,1,3,1.1139
PREPOSSESS,0,.pri-px-'zEs,.BrI-BI-'tIt,1,2,NA
PREPUCE,0,'pri-.pus,'BrI-.Brt,1,1,NA
PRERECORD,0,.pri-rx-'kcrd,.BrI-rI-'KcrS,1,2,0.301
PREREQUISITE,2,.pri-'rE-kwx-zxt,.BrI-'rI-KwI-tIt,1,3,1.1461
PREROGATIVE,1,px-'ra-gx-txv,BI-'rc-KI-tIF,1,3,1.7853
PRESAGE,1,'prE-sxJ,'BrI-tIS,1,1,0.4771
PRESBYOPIA,0,.prEz-bi-'a-pi-x,.BrIt-BI-'c-BI-I,1,4,NA
PRESBYTER,0,'prEz-bx-tR,'BrIt-BI-tr,1,2,NA
PRESBYTERY,0,'prEz-bx-.tEr-i,'BrIt-BI-.tIr-I,1,3,NA
PRESCHOOL,1,'pri-.skul,'BrI-.tKrL,1,1,1.6335
PRESCIENCE,0,'prE-Sxns,'BrI-SILt,1,1,0.4771
PRESENTIMENT,0,prx-'zEn-tx-mxnt,BrI-'tIL-tI-BILt,1,3,0.7782
PRESENTMENT,0,prx-'zEnt-mxnt,BrI-'tILt-BILt,1,2,0.301
PRESERVATIVE,0,prx-'zR-vx-txv,BrI-'tr-FI-tIF,1,3,1
PRESET,0,.pri-'sEt,.BrI-'tIt,1,1,1.1139
PRESIDE,2,prx-'zAd,BrI-'tIS,2,1,1.2041
PRESIDIO,0,prx-'zI-di-.o,BrI-'tI-SI-.r,1,3,0.9542
PRESIDIUM,0,prx-'zI-di-xm,BrI-'tI-SI-IB,1,3,0.4771
PRESSURIZE,0,'prE-Sx-.rAz,'BrI-SI-.rIt,1,2,0.9542
PRESTIDIGITATION,0,.prE-stx-.dI-Jx-'te-Sxn,.BrI-ttI-.SI-SI-'tI-SIL,1,5,0.7782
PRESTO,2,'prE-.sto,'BrI-.ttr,1,1,1.4914
PRESUPPOSE,1,.pri-sx-'poz,.BrI-tI-'Brt,1,2,0.7782
PRESUPPOSITION,1,.pri-.s^-px-'zI-Sxn,.BrI-.tI-BI-'tI-SIL,1,4,0.4771
PRETENSION,0,prx-'tEn-Sxn,BrI-'tIL-SIL,1,2,1
PRETERITE,0,'prE-dx-rxt,'BrI-SI-rIt,1,2,NA
PRETERMINAL,0,.pri-'tR-mx-nxl,.BrI-'tr-BI-LIL,1,3,NA
PRETERNATURAL,0,.prE-dR-'n@-Cx-rxl,.BrI-Sr-'LI-SI-rIL,1,4,0.9542
PRETTIFICATION,0,'prI-dx-fx-'ke-Sxn,'BrI-SI-FI-'KI-SIL,1,4,NA
PRETZEL,0,'prEt-sxl,'BrIt-tIL,1,1,1.8808
PREVARICATE,0,prx-'vEr-x-.ket,BrI-'FIr-I-.KIt,1,3,NA
PREVIEW,1,'pri-.vyu,'BrI-.FKr,1,1,1.8062
PREVISION,2,.pri-'vI-Zxn,.BrI-'FI-SIL,2,2,NA
PREWAR,1,.pri-'wcr,.BrI-'wcr,1,1,0.7782
PRICK,2,prIk,BrIK,8,0,2.6857
PRICKLE,0,'prI-kxl,'BrI-KIL,2,1,NA
PRICKLY,2,'prI-kli,'BrI-KLI,1,1,1.4472
PRIG,0,prIg,BrIK,8,0,1.0414
PRIM,1,prIm,BrIB,7,0,1.2788
PRIMAL,1,'prA-mxl,'BrI-BIL,1,1,1.7324
PRIMATE,1,'prA-.met,'BrI-.BIt,1,1,1.4472
PRIMER,0,'prA-mR,'BrI-Br,1,1,1.4314
PRIMOGENITOR,0,.prA-.mo-'JE-nx-tR,.BrI-.Br-'SI-LI-tr,1,4,NA
