TRANSFIGURE,0,.tr@ns-'fIg-yR,.trILt-'FIK-Kr,1
TRANSFIX,0,.tr@ns-'fIks,.trILt-'FIKt,1
TRANSFORMER,1,'tr@ns-.fcr-mR,'trILt-.Fcr-Br,1
TRANSFUSE,0,.tr@ns-'fyuz,.trILt-'FKrt,1
TRANSGRESS,0,.tr@ns-'grEs,.trILt-'KrIt,1
TRANSISTOR,1,.tr@n-'sI-stR,.trIL-'tI-ttr,1
TRANSITIVE,0,'tr@n-sx-txv,'trIL-tI-tIF,1
TRANSITORY,0,'tr@n-sx-.tcr-i,'trIL-tI-.tcr-I,1
TRANSLATABLE,0,.tr@ns-'le-dx-bxl,.trILt-'LI-SI-BIL,1
TRANSMIGRATION,0,.tr@ns-.mA-'gre-Sxn,.trILt-.BI-'KrI-SIL,1
TRANSMIGRATORY,0,.tr@ns-'mA-grx-.tcr-i,.trILt-'BI-KrI-.tcr-I,1
TRANSOCEANIC,1,.tr@ns-.o-Si-'@-nxk,.trILt-.r-SI-'I-LIK,1
TRANSONIC,0,.tr@n-'sa-nxk,.trIL-'tc-LIK,1
TRANSPACIFIC,0,.tr@ns-px-'sI-fxk,.trILt-BI-'tI-FIK,1
TRANSPIRE,0,.tr@n-'spA-R,.trIL-'tBI-r,1
TRANSPLANT,2,'tr@ns-.pl@nt,'trILt-.BLILt,1
TRANSPLANTATION,0,.tr@ns-.pl@n-'te-Sxn,.trILt-.BLIL-'tI-SIL,1
TRANSPORTER,0,'tr@ns-.pcr-dR,'trILt-.Bcr-Sr,1
TRANSPOSE,0,.tr@ns-'poz,.trILt-'Brt,1
TRANSPOSITION,1,.tr@ns-px-'zI-Sxn,.trILt-BI-'tI-SIL,1
TRANSSHIP,0,.tr@ns-'SIp,.trILt-'SIB,1
TRANSUBSTANTIATION,0,.tr@n-sxb-.st@n-Ci-'e-Sxn,.trIL-tIB-.ttIL-SI-'I-SIL,1
TRAPDOOR,1,'tr@p-.dcr,'trIB-.Scr,1
TRAPEZE,0,trx-'piz,trI-'BIt,1
TRAPEZOID,1,'tr@-px-.zOd,'trI-BI-.trS,1
TRAPEZOIDAL,0,.tr@-px-'zO-dxl,.trI-BI-'tr-SIL,1
TRAPSHOOTING,0,'tr@p-.Su-dIG,'trIB-.Sr-SIK,1
TRASH,2,tr@S,trIS,5
TRAUMA,1,'trc-mx,'trc-BI,1
TRAUMATIC,1,trc-'m@-dxk,trc-'BI-SIK,1
TRAVAIL,0,trx-'vel,trI-'FIL,1
TRAVERTINE,0,'tr@-vR-.tin,'trI-Fr-.tIL,1
TRAVESTY,1,'tr@-vx-sti,'trI-FI-ttI,1
TRAWL,0,trcl,trcL,1
TREACLE,0,'tri-x-kxl,'trI-I-KIL,1
TREADLE,0,'trE-dxl,'trI-SIL,1
TREADMILL,1,'trEd-.mIl,'trIS-.BIL,1
TREATISE,1,'tri-dxs,'trI-SIt,2
TREBLE,2,'trE-bxl,'trI-BIL,5
TREBLY,0,'trE-bli,'trI-BLI,1
TREFOIL,0,'tri-.fOl,'trI-.FrL,1
TREK,2,trEk,trIK,5
TRELLIS,0,'trE-lxs,'trI-LIt,1
TREMOLO,0,'trE-mx-.lo,'trI-BI-.Lr,1
TREMOR,2,'trE-mR,'trI-Br,1
TREMULOUS,0,'trEm-yU-lxs,'trIB-Kr-LIt,1
TRENCH,2,trEnC,trILS,3
TREPAN,0,trx-'p@n,trI-'BIL,1
TREPIDATION,0,.trE-px-'de-Sxn,.trI-BI-'SI-SIL,1
TRESPASS,0,'trEs-.p@s,'trIt-.BIt,1
TRESS,0,trEs,trIt,10
TRESTLE,1,'trE-sxl,'trI-tIL,2
TREY,0,tre,trI,3
TRIAD,1,'trA-.@d,'trI-.IS,1
TRIANGULATE,0,.trA-'@G-gyU-.let,.trI-'IK-KKr-.LIt,1
TRIBESMAN,0,'trAbz-mxn,'trIBt-BIL,1
TRIBULATION,1,.trI-byU-'le-Sxn,.trI-BKr-'LI-SIL,1
TRIBUTARY,0,'trI-byU-.tEr-i,'trI-BKr-.tIr-I,1
TRICE,0,trAs,trIt,10
TRICEPS,0,'trA-.sEps,'trI-.tIBt,1
TRICHINAE,0,'trI-kx-.nA,'trI-KI-.LI,1
TRICHINOSIS,0,.trI-kx-'no-sxs,.trI-KI-'Lr-tIt,1
TRICKLE,2,'trI-kxl,'trI-KIL,2
TRICKSTER,2,'trIk-stR,'trIK-ttr,1
TRICOLOR,1,'trA-.k^-lR,'trI-.KI-Lr,1
TRICUSPID,0,.trA-'k^-spxd,.trI-'KI-tBIS,1
TRICYCLE,0,'trA-sI-kxl,'trI-tI-KIL,1
TRIDENT,0,'trA-dEnt,'trI-SILt,1
TRIENNIAL,0,.trA-'E-ni-xl,.trI-'I-LI-IL,1
TRIFOCALS,0,'trA-.fo-kxls,'trI-.Fr-KILt,1
TRIGONOMETRY,0,.trI-gx-'na-mx-tri,.trI-KI-'Lc-BI-trI,1
TRILLION,1,'trIl-yxn,'trIL-KIL,1
TRIMETER,0,'trA-.mi-dR,'trI-.BI-Sr,1
TRINE,0,trAn,trIL,4
TRINITARIAN,1,.trI-nx-'tEr-i-xn,.trI-LI-'tIr-I-IL,1
TRINKET,1,'trIG-kxt,'trIK-KIt,1
TRIPARTITE,1,.trA-'par-.tAt,.trI-'Bcr-.tIt,1
TRIPE,1,trAp,trIB,6
TRIPLET,1,'trI-plxt,'trI-BLIt,1
TRIPLEX,0,'trA-.plEks,'trI-.BLIKt,1
TRIPLICATE,0,'trI-plx-kxt,'trI-BLI-KIt,1
TRIPTYCH,2,'trIp-txk,'trIB-tIK,1
TRIREME,0,'trA-.rim,'trI-.rIB,1
TRISECT,0,.trA-'sEkt,.trI-'tIKt,1
TRITE,2,trAt,trIt,10
TRITIUM,0,'trI-di-xm,'trI-SI-IB,1
TRITURATE,0,'trI-dU-.ret,'trI-Sr-.rIt,1
TRIUMPHAL,0,.trA-'^m-fxl,.trI-'IB-FIL,1
TRIUMVIR,0,.trA-'^m-.vir,.trI-'IB-.FIr,1
TRIUNE,0,'trA-.un,'trI-.rL,1
TRIVET,0,'trI-vxt,'trI-FIt,1
TRIVIALITY,2,.trI-vi-'@-lx-ti,.trI-FI-'I-LI-tI,1
TRIVIUM,0,'trI-vi-xm,'trI-FI-IB,1
TROCHAIC,0,.tro-'ke-xk,.trr-'KI-IK,1
TROCHE,0,'tro-ki,'trr-KI,1
TROCHEE,0,'tro-ki,'trr-KI,1
TROD,0,trad,trcS,1
TRODDEN,0,'tra-dxn,'trc-SIL,1
TROLL,0,trol,trrL,1
TROLLOP,1,'tra-lxp,'trc-LIB,1
TROLLY,0,'tra-li,'trc-LI,1
TROMBONE,0,.tram-'bon,.trcB-'BrL,1
TROOPSHIP,1,'trup-.SIp,'trrB-.SIB,1
TROPE,0,trop,trrB,2
TROPOSPHERE,0,'tro-pxs-.fir,'trr-BIt-.FIr,1
TROTH,0,trcT,trcT,1
TROUBADOUR,0,'tru-bx-.dcr,'trr-BI-.Scr,1
TROUNCE,0,trWns,trWLt,1
TROUSSEAU,0,.tru-'so,.trr-'tr,2
TROW,0,tro,trr,5
TROWEL,0,'trW-xl,'trW-IL,1
TROY,3,trO,trr,5
TRUANT,1,'tru-xnt,'trr-ILt,1
TRUCKLE,0,'tr^-kxl,'trI-KIL,2
TRUCKLOAD,0,'tr^k-.lod,'trIK-.LrS,1
TRUCULENT,1,'tr^-kyU-lxnt,'trI-KKr-LILt,1
TRUDGE,0,tr^J,trIS,5
TRUFFLE,0,'tr^-fxl,'trI-FIL,3
TRUMP,1,tr^mp,trIBB,2
TRUMPERY,0,'tr^m-px-ri,'trIB-BI-rI,1
TRUNCATE,0,'tr^G-.ket,'trIK-.KIt,1
TRUNCATION,0,.tr^G-'ke-Sxn,.trIK-'KI-SIL,1
TRUNCHEON,0,'tr^n-Cxn,'trIL-SIL,2
TRUNDLE,1,'tr^n-dxl,'trIL-SIL,2
TRUSS,0,tr^s,trIt,10
TRUSTFUL,0,'tr^st-fxl,'trItt-FIL,1
TRYST,0,trIst,trItt,5
TUBA,1,'tu-bx,'tr-BI,1
TUBER,0,'tu-bR,'tr-Br,5
TUBERCULAR,0,tU-'bR-kyU-lR,tr-'Br-KKr-Lr,1
TUBEROSE,0,'tu-bx-.ros,'tr-BI-.rrt,1
TUBEROUS,0,'tu-bx-rxs,'tr-BI-rIt,1
TUBULE,0,'tu-byU-xl,'tr-BKr-IL,1
TUCK,2,t^k,tIK,22
TUFA,0,'tu-fx,'tr-FI,3
TUFT,0,t^ft,tIFt,4
TUG,3,t^g,tIK,22
TUGBOAT,0,'t^g-.bot,'tIK-.Brt,1
TULLE,1,tul,trL,11
TUMBLER,2,'t^m-blR,'tIB-BLr,1
TUMBLEWEED,0,'t^m-bxl-.wid,'tIB-BIL-.wIS,1
TUMBRIL,0,'t^m-brxl,'tIB-BrIL,2
TUMID,0,'tu-mxd,'tr-BIS,2
TUMIDITY,0,tx-'mI-dx-ti,tI-'BI-SI-tI,2
TUMULT,0,'t^-mxlt,'tI-BILt,4
TUMULTUOUS,1,tx-'m^l-CU-xs,tI-'BIL-Sr-It,1
TUN,0,t^n,tIL,25
TUNA,0,'tu-nx,'tr-LI,4
TUNDRA,0,'t^n-drx,'tIL-SrI,2
TUNEABLE,0,'tu-nx-bxl,'tr-LI-BIL,1
TUNIC,1,'tu-nxk,'tr-LIK,5
TUNNY,0,'t^-ni,'tI-LI,12
TUQUE,0,tuk,trK,5
TURBAN,2,'tR-bxn,'tr-BIL,2
TURBID,0,'tR-bxd,'tr-BIS,2
TURBOJET,0,'tR-.bo-.JEt,'tr-.Br-.SIt,1
TURBOT,0,'tR-.bo,'tr-.Br,1
TUREEN,0,tUr-'in,trr-'IL,1
TURGID,0,'tR-Jxd,'tr-SIS,2
TURGIDITY,0,tR-'JI-dx-ti,tr-'SI-SI-tI,1
TURNBUCKLE,0,'tRn-.b^-kxl,'trL-.BI-KIL,1
TURNERY,1,'tR-nx-ri,'tr-LI-rI,1
TURNIP,0,'tR-nxp,'tr-LIB,2
TURNKEY,1,'tRn-.ki,'trL-.KI,1
TURPITUDE,0,'tR-px-.tud,'tr-BI-.trS,1
TURVES,0,tRvz,trFt,3
TUSK,0,t^sk,tItK,2
TUSKED,0,t^skt,tItKt,3
TUSSOCK,0,'t^-sxk,'tI-tIK,2
TUTELAGE,0,'tu-dx-lxJ,'tr-SI-LIS,1
TUTORIAL,0,.tu-'tcr-i-xl,.tr-'tcr-I-IL,1
TUXEDO,0,t^k-'si-.do,tIK-'tI-.Sr,1
TWADDLE,0,'twa-dxl,'twc-SIL,2
TWAIN,1,twen,twIL,8
TWANG,0,tw@G,twIK,7
TWEAK,0,twik,twIK,7
TWEET,0,twit,twIt,6
TWEEZERS,0,'twi-zRz,'twI-trt,1
TWIDDLE,0,'twI-dxl,'twI-SIL,2
TWIG,0,twIg,twIK,7
TWILL,0,twIl,twIL,8
TWINE,0,twAn,twIL,8
TWIRL,0,twRl,twrL,3
TWIT,0,twIt,twIt,6
TWITTER,0,'twI-dR,'twI-Sr,2
TWOPENCE,0,'tu-pEns,'tr-BILt,2
TWOPENNY,0,'tu-.pE-ni,'tr-.BI-LI,1
TYCOON,1,.tA-'kun,.tI-'KrL,1
TYKE,0,tAk,tIK,22
TYMPANIC,0,tIm-'p@-nxk,tIB-'BI-LIK,1
TYMPANUM,0,tIm-'p@-nxm,tIB-'BI-LIB,1
TYPHOID,2,'tA-.fOd,'tI-.FrS,2
TYPHOON,1,.tA-'fun,.tI-'FrL,1
TYPIFY,1,'tI-px-.fA,'tI-BI-.FI,1
UKASE,0,'yu-.kes,'Kr-.KIt,1
UKULELE,0,.yu-kx-'le-li,.Kr-KI-'LI-LI,1
ULCERATE,0,'^l-sx-.ret,'IL-tI-.rIt,1
ULCERATION,0,.^l-sx-'re-Sxn,.IL-tI-'rI-SIL,1
ULLAGE,0,'^-lxJ,'I-LIS,1
ULSTER,0,'^l-stR,'IL-ttr,1
ULTERIOR,0,^l-'tir-i-R,IL-'tIr-I-r,2
ULTIMATUM,3,.^l-tx-'me-dxm,.IL-tI-'BI-SIB,1
ULTIMO,0,'ul-tx-.mo,'rL-tI-.Br,1
ULTRA,0,'^l-trx,'IL-trI,2
ULTRACONSERVATIVE,0,.^l-trx-kxn-'sR-vx-txv,.IL-trI-KIL-'tr-FI-tIF,1
ULTRAMARINE,1,.^l-trx-mx-'rin,.IL-trI-BI-'rIL,1
ULULATE,0,'yul-yU-.let,'KrL-Kr-.LIt,1
UMBEL,0,'^m-bEl,'IB-BIL,3
UMBILICAL,0,.^m-'bI-lx-kxl,.IB-'BI-LI-KIL,1
UMBILICUS,0,.^m-'bI-lx-kxs,.IB-'BI-LI-KIt,1
UMBRA,0,'^m-brx,'IB-BrI,1
UMBRAGE,0,'^m-brxJ,'IB-BrIS,1
UMIAK,0,'yu-mi-.@k,'Kr-BI-.IK,1
UMPIRE,1,'^m-.pA-R,'IB-.BI-r,1
UMPTEEN,0,'^m-.tin,'IB-.tIL,1
UNABRIDGED,1,.^n-x-'brIJd,.IL-I-'BrISS,1
UNADORNED,1,.^n-x-'dcrnd,.IL-I-'ScrLS,1
UNADULTERATED,1,.^n-x-'d^l-tx-.re-dxd,.IL-I-'SIL-tI-.rI-SIS,1
UNADVISED,0,.^n-xd-'vAzd,.IL-IS-'FItS,1
UNALIENABLE,1,.^n-'e-li-x-nx-bxl,.IL-'I-LI-I-LI-BIL,2
UNALLOYED,1,.^n-'@-.lOd,.IL-'I-.LrS,1
UNARM,0,.^n-'arm,.IL-'crB,1
UNASSAILABLE,0,.^n-x-'se-lx-bxl,.IL-I-'tI-LI-BIL,1
UNATTACHED,2,.^n-x-'t@Ct,.IL-I-'tISt,1
UNAVAILING,1,.^n-x-'ve-lIG,.IL-I-'FI-LIK,1
UNBECOMING,0,.^n-bx-'k^-mIG,.IL-BI-'KI-BIK,1
UNBELIEF,0,.^n-bx-'lif,.IL-BI-'LIF,1
UNBEND,0,.^n-'bEnd,.IL-'BILS,1
UNBIASED,0,.^n-'bA-xst,.IL-'BI-Itt,1
UNBLEST,0,.^n-'blEst,.IL-'BLItt,1
UNBOSOM,0,.^n-'bU-zxm,.IL-'Br-tIB,1
UNCEREMONIOUS,0,.^n-.sEr-x-'mo-ni-xs,.IL-.tIr-I-'Br-LI-It,1
UNCHAIN,0,.^n-'Cen,.IL-'SIL,2
UNCIAL,0,'^n-Sxl,'IL-SIL,4
UNCIRCUMCISED,0,.^n-'sR-kxm-.sAzd,.IL-'tr-KIB-.tItS,1
UNCLOSE,0,.^n-'kloz,.IL-'KLrt,1
UNCOMMUNICATIVE,1,.^n-kx-'myu-nx-ke-txv,.IL-KI-'BKr-LI-KI-tIF,1
UNCONCERN,1,.^n-kxn-'sRn,.IL-KIL-'trL,1
UNCONQUERABLE,1,.^n-'kaG-kx-rx-bxl,.IL-'KcK-KI-rI-BIL,1
UNCONSTITUTIONAL,2,.^n-.kan-stx-'tu-Sx-nxl,.IL-.KcL-ttI-'tr-SI-LIL,1
UNCONTROLLABLE,2,.^n-kxn-'tro-lx-bxl,.IL-KIL-'trr-LI-BIL,1
UNCORK,0,.^n-'kcrk,.IL-'KcrK,1
UNCTION,1,'^G-Sxn,'IK-SIL,2
UNCTUOUS,0,'^G-Sxs,'IK-SIt,1
UNCURL,0,.^n-'kRl,.IL-'KrL,1
UNDAUNTED,1,.^n-'dcn-txd,.IL-'ScL-tIS,1
UNDECEIVE,0,.^n-dx-'siv,.IL-SI-'tIF,1
UNDEMONSTRATIVE,0,.^n-dx-'man-strx-txv,.IL-SI-'BcL-ttrI-tIF,1
UNDERACT,0,.^n-dR-'@kt,.IL-Sr-'IKt,1
UNDERBELLY,1,'^n-dR-.bE-li,'IL-Sr-.BI-LI,1
UNDERBID,0,.^n-dR-'bId,.IL-Sr-'BIS,1
UNDERBRUSH,1,'^n-dR-.br^S,'IL-Sr-.BrIS,1
UNDERCHARGE,0,.^n-dR-'CarJ,.IL-Sr-'ScrS,1
UNDERCLASSMAN,1,.^n-dR-'kl@s-mxn,.IL-Sr-'KLIt-BIL,1
UNDERCLOTHES,1,'^n-dR-.kloDz,'IL-Sr-.KLrTt,1
UNDERCOVER,1,.^n-dR-'k^-vR,.IL-Sr-'KI-Fr,1
UNDERCROFT,0,'^n-dR-.krcft,'IL-Sr-.KrcFt,1
UNDERCUT,2,'^n-dR-.k^t,'IL-Sr-.KIt,1
UNDERDOG,2,'^n-dR-.dcg,'IL-Sr-.ScK,1
UNDERDONE,0,.^n-dR-'d^n,.IL-Sr-'SIL,1
UNDERDRAWERS,0,'^n-dR-.drcrz,'IL-Sr-.Srcrt,1
UNDERGARMENT,0,'^n-dR-.gar-mxnt,'IL-Sr-.Kcr-BILt,1
UNDERGIRD,0,.^n-dR-'gRd,.IL-Sr-'KrS,1
UNDERGROWTH,1,'^n-dR-.groT,'IL-Sr-.KrrT,1
UNDERHAND,0,'^n-dR-.h@nd,'IL-Sr-.KILS,1
UNDERHANDED,1,'^n-dR-.h@n-dxd,'IL-Sr-.KIL-SIS,1
UNDERLINE,2,'^n-dR-.lAn,'IL-Sr-.LIL,1
UNDERLING,1,'^n-dR-lIG,'IL-Sr-LIK,1
UNDERLIP,0,'^n-dR-.lIp,'IL-Sr-.LIB,1
UNDERMOST,0,'^n-dR-.most,'IL-Sr-.Brtt,1
UNDERPANTS,0,'^n-dR-.p@nts,'IL-Sr-.BILtt,1
UNDERPAY,0,.^n-dR-'pe,.IL-Sr-'BI,1
UNDERPINNING,1,'^n-dR-.pI-nIG,'IL-Sr-.BI-LIK,1
UNDERPLAY,0,.^n-dR-'ple,.IL-Sr-'BLI,1
UNDERPRODUCTION,0,.^n-dR-prx-'d^k-Sxn,.IL-Sr-BrI-'SIK-SIL,1
UNDERRATE,1,.^n-dR-'ret,.IL-Sr-'rIt,1
UNDERSCORE,1,'^n-dR-.skcr,'IL-Sr-.tKcr,1
UNDERSHOT,0,'^n-dR-.Sat,'IL-Sr-.Sct,1
UNDERSIZED,1,.^n-dR-'sAzd,.IL-Sr-'tItS,1
UNDERSKIRT,0,'^n-dR-.skRt,'IL-Sr-.tKrt,1
UNDERSLUNG,0,.^n-dR-'sl^G,.IL-Sr-'tLIK,1
UNDERSTATE,0,.^n-dR-'stet,.IL-Sr-'ttIt,1
UNDERSTUDY,0,'^n-dR-.st^-di,'IL-Sr-.ttI-SI,1
UNDERTAKER,1,'^n-dR-.te-kR,'IL-Sr-.tI-Kr,1
UNDERTONE,0,'^n-dR-.ton,'IL-Sr-.trL,1
UNDERVALUE,0,.^n-dR-'v@l-.yu,.IL-Sr-'FIL-.Kr,1
UNDERWAIST,0,'^n-dR-.west,'IL-Sr-.wItt,1
UNDERWEAR,3,'^n-dR-.wEr,'IL-Sr-.wIr,1
UNDERWEIGHT,0,.^n-dR-'wet,.IL-Sr-'wIt,1
UNDEVIATING,0,.^n-'di-vi-.e-dIG,.IL-'SI-FI-.I-SIK,1
UNDIES,0,'^n-diz,'IL-SIt,4
UNDOUBTED,0,.^n-'dW-dxd,.IL-'SW-SIS,1
UNDULANT,0,'^n-JU-lxnt,'IL-Sr-LILt,1
UNDULATION,0,.^n-JU-'le-Sxn,.IL-Sr-'LI-SIL,1
UNDULATORY,0,'^n-JU-lx-.tcr-i,'IL-Sr-LI-.tcr-I,1
UNEQUIVOCAL,0,.^n-x-'kwI-vx-kxl,.IL-I-'KwI-FI-KIL,1
UNERRING,2,.^n-'Er-IG,.IL-'Ir-IK,1
UNEVENTFUL,0,.^n-x-'vEnt-fxl,.IL-I-'FILt-FIL,1
UNEXAMPLED,0,.^n-xk-'s@m-pxld,.IL-IK-'tIB-BILS,1
UNEXCEPTIONABLE,0,.^n-xk-'sEp-Sx-nxl,.IL-IK-'tIB-SI-LIL,1
UNFAILING,2,.^n-'fe-lIG,.IL-'FI-LIK,1
UNFASTEN,0,.^n-'f@-sxn,.IL-'FI-tIL,1
UNFIT,1,.^n-'fIt,.IL-'FIt,1
UNFIX,0,.^n-'fIks,.IL-'FIKt,1
UNFORGETTABLE,3,.^n-fcr-'gE-dx-bxl,.IL-Fcr-'KI-SI-BIL,1
UNFORMED,1,.^n-'fcrmd,.IL-'FcrBS,1
UNFREQUENTED,0,.^n-'fri-kwxn-txd,.IL-'FrI-KwIL-tIS,1
UNGENEROUS,0,.^n-'JE-nx-rxs,.IL-'SI-LI-rIt,1
UNGODLY,2,.^n-'gad-li,.IL-'KcS-LI,1
UNGRATEFUL,2,.^n-'gret-fxl,.IL-'KrIt-FIL,1
UNGUENT,0,'^G-gwxnt,'IK-KwILt,1
UNGULATE,0,'^G-gyU-.let,'IK-KKr-.LIt,1
UNHALLOWED,0,.^n-'h@-.lod,.IL-'KI-.LrS,1
UNHARNESS,0,.^n-'har-nxs,.IL-'Kcr-LIt,1
UNHINGE,0,.^n-'hInJ,.IL-'KILS,2
UNICAMERAL,0,.yu-nx-'k@-mx-rxl,.Kr-LI-'KI-BI-rIL,1
UNICORN,0,'yu-nx-.kcrn,'Kr-LI-.KcrL,1
UNICYCLE,0,'yu-nx-.sA-kxl,'Kr-LI-.tI-KIL,1
UNIFY,2,'yu-nx-.fA,'Kr-LI-.FI,1
UNIMPEACHABLE,2,.^n-Im-'pi-Cx-bxl,.IL-IB-'BI-SI-BIL,1
UNINTENTIONAL,0,.^n-In-'tEn-Sx-nxl,.IL-IL-'tIL-SI-LIL,1
UNINTERESTED,1,.^n-'In-tx-rE-stxd,.IL-'IL-tI-rI-ttIS,1
UNIONIZATION,0,.yun-yx-nA-'ze-Sxn,.KrL-KI-LI-'tI-SIL,1
UNISON,3,'yu-nx-sxn,'Kr-LI-tIL,1
UNITARY,0,'yu-nx-.tEr-i,'Kr-LI-.tIr-I,1
UNIVALVE,0,'yu-nx-.v@lv,'Kr-LI-.FILF,1
UNKNOWING,1,.^n-'no-IG,.IL-'Lr-IK,1
UNLAWFUL,1,.^n-'lc-fxl,.IL-'Lc-FIL,1
UNLETTERED,0,.^n-'lE-dRd,.IL-'LI-SrS,1
UNLIMBER,0,.^n-'lIm-bR,.IL-'LIB-Br,1
UNLOOSE,0,.^n-'lus,.IL-'Lrt,1
UNMAN,0,.^n-'m@n,.IL-'BIL,1
UNMITIGATED,0,.^n-'mI-dx-.ge-dxd,.IL-'BI-SI-.KI-SIS,1
UNMORALITY,0,.^n-mcr-'@-lx-ti,.IL-Bcr-'I-LI-tI,1
UNNERVE,0,.^n-'nRv,.IL-'LrF,1
UNOCCUPIED,3,.^n-'a-kyU-.pAd,.IL-'c-KKr-.BIS,1
UNPARLIAMENTARY,0,.^n-.par-lx-'mEn-tx-ri,.IL-.Bcr-LI-'BIL-tI-rI,1
UNPEG,0,.^n-'pEg,.IL-'BIK,1
UNPOPULARITY,0,.^n-.pa-pyU-'lEr-x-ti,.IL-.Bc-BKr-'LIr-I-tI,1
UNPREDICTABLE,2,.^n-prx-'dIk-tx-bxl,.IL-BrI-'SIK-tI-BIL,1
UNPRINCIPLED,0,.^n-'prIn-sx-pxld,.IL-'BrIL-tI-BILS,1
UNPROFESSIONAL,1,.^n-prx-'fE-Sx-nxl,.IL-BrI-'FI-SI-LIL,1
UNPROFITABLE,1,.^n-'pra-fx-tx-bxl,.IL-'Brc-FI-tI-BIL,1
UNQUOTE,0,'^n-.kwot,'IL-.Kwrt,1
UNRAVEL,1,.^n-'r@-vxl,.IL-'rI-FIL,1
UNREALITY,2,.^n-ri-'@-lx-ti,.IL-rI-'I-LI-tI,1
UNREEL,0,.^n-'ril,.IL-'rIL,1
UNREGENERATE,0,.^n-rx-'JE-nx-rxt,.IL-rI-'SI-LI-rIt,1
UNRESTRAINED,0,.^n-rx-'strend,.IL-rI-'ttrILS,1
UNRIDDLE,0,.^n-'rI-dxl,.IL-'rI-SIL,1
UNRULY,2,.^n-'ru-li,.IL-'rr-LI,1
UNSCIENTIFIC,2,.^n-.sA-xn-'tI-fxk,.IL-.tI-IL-'tI-FIK,1
UNSCRAMBLE,1,.^n-'skr@m-bxl,.IL-'tKrIB-BIL,1
UNSEAT,0,.^n-'sit,.IL-'tIt,1
UNSHAPED,0,.^n-'Sept,.IL-'SIBt,1
UNSOPHISTICATED,1,.^n-sx-'fI-stx-.ke-dxd,.IL-tI-'FI-ttI-.KI-SIS,1
UNSUBSTANTIAL,0,.^n-sxb-'st@n-Sxl,.IL-tIB-'ttIL-SIL,2
UNTIE,2,.^n-'tA,.IL-'tI,1
UNTIMELY,1,.^n-'tAm-li,.IL-'tIB-LI,1
UNTOLD,2,.^n-'told,.IL-'trLS,2
UNTOWARD,1,.^n-'to-Rd,.IL-'tr-rS,1
UNTWINE,0,.^n-'twAn,.IL-'twIL,1
UNVARNISHED,0,.^n-'var-nxSt,.IL-'Fcr-LISt,1
UNWEPT,0,.^n-'wEpt,.IL-'wIBt,1
UNWITTING,1,.^n-'wI-dIG,.IL-'wI-SIK,1
UNWRITTEN,0,.^n-'rI-txn,.IL-'rI-tIL,1
UPBEAT,1,'^p-.bit,'IB-.BIt,2
UPBRAID,0,.^p-'bred,.IB-'BrIS,1
UPBRINGING,1,'^p-.brIG-IG,'IB-.BrIK-IK,1
UPCOMING,1,'^p-.k^-mIG,'IB-.KI-BIK,1
UPDATE,1,'^p-.det,'IB-.SIt,1
UPDRAFT,0,'^p-.dr@ft,'IB-.SrIFt,1
UPEND,0,.^p-'End,.IB-'ILS,1
UPGROWTH,0,'^p-.groT,'IB-.KrrT,1
UPHILL,1,.^p-'hIl,.IB-'KIL,1
UPHOLSTER,0,x-'pol-stR,I-'BrL-ttr,1
UPLAND,2,'^p-l@nd,'IB-LILS,1
UPLIFT,1,.^p-'lIft,.IB-'LIFt,1
UPMOST,0,'^p-.most,'IB-.Brtt,2
UPPERCLASSMAN,0,.^-pR-'kl@-smxn,.I-Br-'KLI-tBIL,1
UPPERCUT,1,'^-pR-.k^t,'I-Br-.KIt,1
UPPISH,0,'^-pxS,'I-BIS,2
UPPITY,0,'^-px-ti,'I-BI-tI,3
UPRAISE,0,.^p-'rez,.IB-'rIt,1
UPREAR,0,.^p-'rir,.IB-'rIr,1
UPRISING,1,'^p-.rA-zIG,'IB-.rI-tIK,1
UPROAR,2,'^p-.rcr,'IB-.rcr,1
UPROARIOUS,0,.^p-'rcr-i-xs,.IB-'rcr-I-It,1
UPROOT,0,.^p-'rut,.IB-'rrt,1
UPSHOT,1,'^p-.Sat,'IB-.Sct,1
UPSTAGE,0,.^p-'steJ,.IB-'ttIS,1
UPSTANDING,1,.^p-'st@n-dIG,.IB-'ttIL-SIK,1
UPSTART,0,'^p-.start,'IB-.ttcrt,1
UPSTATE,1,.^p-'stet,.IB-'ttIt,1
UPSWING,2,'^p-.swIG,'IB-.twIK,1
UPWIND,0,.^p-'wInd,.IB-'wILS,1
URANUS,0,yU-'re-nxs,Kr-'rI-LIt,1
URBANE,0,R-'ben,r-'BIL,1
URBANITE,0,'R-bx-.nAt,'r-BI-.LIt,2
URBANITY,0,R-'b@-nx-ti,r-'BI-LI-tI,1
URBANIZE,0,'R-bx-.nAz,'r-BI-.LIt,2
URCHIN,0,'R-Cxn,'r-SIL,2
URDU,0,'Ur-.du,'rr-.Sr,1
UREA,1,yU-'ri-x,Kr-'rI-I,1
UREMIA,1,yU-'ri-mi-x,Kr-'rI-BI-I,1
URETER,0,yU-'ri-dR,Kr-'rI-Sr,1
URETHRA,1,yU-'ri-Trx,Kr-'rI-TrI,1
URIC,0,'yUr-xk,'Krr-IK,3
URINAL,0,'yUr-x-nxl,'Krr-I-LIL,1
URINALYSIS,0,.yUr-x-'n@-lx-sxs,.Krr-I-'LI-LI-tIt,1
URINARY,2,'yUr-x-.nEr-i,'Krr-I-.LIr-I,1
