MARTEN,0,'mar-txn,'Bcr-tIL,6,1
MARTIAL,0,'mar-Sxl,'Bcr-SIL,9,1
MARTINET,0,.mar-dx-'nEt,.Bcr-SI-'LIt,1,2
MARTINGALE,1,'mar-txn-.gel,'Bcr-tIL-.KIL,1,2
MARVELLOUS,0,'mar-vx-lxs,'Bcr-FI-LIt,1,2
MARXISM,0,'mark-.sI-zxm,'BcrK-.tI-tIB,1,2
MARZIPAN,0,'mar-zx-.p@n,'Bcr-tI-.BIL,1,2
MASCARA,1,.m@-'skEr-x,.BI-'tKIr-I,1,2
MASCOT,0,'m@-.skat,'BI-.tKct,1,1
MASCULINITY,1,.m@-skyU-'lI-nx-ti,.BI-tKKr-'LI-LI-tI,1,4
MASH,1,m@S,BIS,33,0
MASOCHISM,0,'m@-zx-.kI-zxm,'BI-tI-.KI-tIB,1,3
MASQUE,1,m@sk,BItK,4,0
MASQUERADE,2,.m@-skx-'red,.BI-tKI-'rIS,1,2
MASSACRE,1,'m@-sx-kR,'BI-tI-Kr,1,2
MASSAGE,2,mx-'saZ,BI-'tcS,1,1
MASSEUSE,0,mx-'sus,BI-'trt,1,1
MASSIF,0,'m@-sxf,'BI-tIF,4,1
MASTERFUL,2,'m@-stR-fxl,'BI-ttr-FIL,1,2
MASTERSHIP,0,'m@-stR-.SIp,'BI-ttr-.SIB,1,2
MASTHEAD,0,'m@st-.hEd,'BItt-.KIS,1,1
MASTICATE,0,'m@-stx-.ket,'BI-ttI-.KIt,1,2
MASTICATION,0,.m@-stx-'ke-Sxn,.BI-ttI-'KI-SIL,1,3
MASTIFF,1,'m@-stxf,'BI-ttIF,1,1
MASTODON,0,'m@-stx-.dan,'BI-ttI-.ScL,1,2
MASTOID,0,'m@-.stOd,'BI-.ttrS,1,1
MASTURBATE,0,'m@-stR-.bet,'BI-ttr-.BIt,2,2
MASTURBATION,0,.m@-stR-'be-Sxn,.BI-ttr-'BI-SIL,1,3
MATADOR,0,'m@-dx-.dcr,'BI-SI-.Scr,1,2
MATCHBOOK,0,'m@C-.bUk,'BIS-.BrK,1,1
MATERIALISTIC,2,mx-.tir-i-x-'lI-stxk,BI-.tIr-I-I-'LI-ttIK,1,5
MATERIALIZATION,0,mx-.tir-i-x-lA-'ze-Sxn,BI-.tIr-I-I-LI-'tI-SIL,1,6
MATERIEL,2,mx-'tir-i-xl,BI-'tIr-I-IL,1,3
MATERNITY,0,mx-'tR-nx-ti,BI-'tr-LI-tI,2,3
MATHEMATICIAN,2,.m@-Tx-mx-'tI-Sxn,.BI-TI-BI-'tI-SIL,1,4
MATINEE,0,.m@-dx-'ne,.BI-SI-'LI,1,2
MATINS,0,'m@-txns,'BI-tILt,12,1
MATRIARCH,1,'me-tri-.ark,'BI-trI-.crK,2,2
MATRIARCHAL,1,.me-tri-'ar-kxl,.BI-trI-'cr-KIL,2,3
MATRIARCHY,0,'me-tri-.ar-ki,'BI-trI-.cr-KI,1,3
MATRICULATE,2,mx-'trI-kyU-.let,BI-'trI-KKr-.LIt,1,3
MATRICULATION,0,mx-.trI-kyU-'le-Sxn,BI-.trI-KKr-'LI-SIL,1,4
MATRIMONIAL,1,.m@-trx-'mo-ni-xl,.BI-trI-'Br-LI-IL,2,4
MATRIX,1,'me-trxks,'BI-trIKt,2,1
MATTING,2,'m@-dIG,'BI-SIK,13,1
MATTOCK,0,'m@-dck,'BI-ScK,2,1
MATTRESS,0,'m@-trxs,'BI-trIt,2,1
MATURATE,0,'m@-Cx-.ret,'BI-SI-.rIt,1,2
MATUTINAL,0,mx-'tu-dx-nxl,BI-'tr-SI-LIL,1,3
MATZO,0,'mat-sx,'Bct-tI,1,1
MAUDLIN,1,'mcd-lxn,'BcS-LIL,1,1
MAUL,0,mcl,BcL,7,0
MAUNDER,0,'mcn-dR,'BcL-Sr,2,1
MAUSOLEUM,2,.mc-zx-'li-xm,.Bc-tI-'LI-IB,1,3
MAUVE,1,mov,BrF,3,0
MAVIS,2,'me-vxs,'BI-FIt,2,1
MAW,2,mc,Bc,4,0
MAWKISH,1,'mc-kxS,'Bc-KIS,1,1
MAXILLA,0,.m@k-'sI-lx,.BIK-'tI-LI,1,2
MAXIM,1,'m@k-sxm,'BIK-tIB,2,1
MAYA,0,'mA-x,'BI-I,1,1
MAYAPPLE,0,'me-.@-pxl,'BI-.I-BIL,1,2
MAYHEM,1,'me-.hEm,'BI-.KIB,1,1
MAYONNAISE,2,'me-x-.nez,'BI-I-.LIt,1,2
MAYPOLE,0,'me-.pol,'BI-.BrL,1,1
MAZURKA,2,mx-'zUr-kx,BI-'trr-KI,1,2
MAZY,0,'me-zi,'BI-tI,5,1
MCCOY,0,mx-'kO,BI-'Kr,1,1
MEAD,2,mid,BIS,33,0
MEADOWLARK,0,'mE-.do-.lark,'BI-.Sr-.LcrK,1,2
MEADOWY,0,'mE-.do-i,'BI-.Sr-I,1,2
MEALTIME,2,'mil-.tAm,'BIL-.tIB,2,1
MEALYMOUTHED,0,'mi-li-.mWTt,'BI-LI-.BWTt,1,2
MEANDER,0,.mi-'@n-dR,.BI-'IL-Sr,1,2
MEASLES,2,'mi-zxlz,'BI-tILt,12,1
MEASLY,0,'miz-li,'BIt-LI,2,1
MECCA,1,'mE-kx,'BI-KI,10,1
MECHANISTIC,1,.mE-kx-'nI-stxk,.BI-KI-'LI-ttIK,1,3
MECHANIZE,0,'mE-kx-.nAz,'BI-KI-.LIt,1,2
MEDALLION,0,mx-'d@l-yxn,BI-'SIL-KIL,1,2
MEDDLE,1,'mE-dxl,'BI-SIL,19,1
MEDDLER,0,'mE-dx-lR,'BI-SI-Lr,2,2
MEDDLESOME,0,'mE-dxl-sxm,'BI-SIL-tIB,1,2
MEDIAL,0,'mi-di-xl,'BI-SI-IL,2,2
MEDIAN,1,'mi-di-xn,'BI-SI-IL,2,2
MEDIATE,0,'mi-di-.et,'BI-SI-.It,1,2
MEDIATION,0,.mi-di-'e-Sxn,.BI-SI-'I-SIL,1,3
MEDIATOR,0,'mi-di-.e-dR,'BI-SI-.I-Sr,1,3
MEDIC,0,'mE-dxk,'BI-SIK,13,1
MEDICABLE,0,'mE-dx-kx-bxl,'BI-SI-KI-BIL,1,3
MEDICAMENT,0,'mE-dx-kx-mxnt,'BI-SI-KI-BILt,1,3
MEDICATE,0,'mE-dx-.ket,'BI-SI-.KIt,2,2
MEDICATION,2,.mE-dx-'ke-Sxn,.BI-SI-'KI-SIL,2,3
MEDICINAL,1,mE-'dI-sx-nxl,BI-'SI-tI-LIL,1,3
MEDICO,0,'mE-dx-.ko,'BI-SI-.Kr,1,2
MEDITATE,1,'mE-dx-.tet,'BI-SI-.tIt,1,2
MEDITATION,2,.mE-dx-'te-Sxn,.BI-SI-'tI-SIL,1,3
MEDITATIVE,2,'mE-dx-.te-dxv,'BI-SI-.tI-SIF,1,3
MEDLEY,1,'mEd-li,'BIS-LI,3,1
MEDULLA,0,mE-'d^-lx,BI-'SI-LI,1,2
MEED,0,mid,BIS,33,0
MEERSCHAUM,0,'mir-.Scm,'BIr-.ScB,1,1
MEGACYCLE,0,'mE-gx-.sA-kxl,'BI-KI-.tI-KIL,1,3
MEGALOMANIA,1,.mE-gx-.lo-'me-ni-x,.BI-KI-.Lr-'BI-LI-I,1,5
MEGALOPOLIS,0,.mE-gx-'la-po-lxs,.BI-KI-'Lc-Br-LIt,1,4
MEGAPHONE,0,'mE-gx-.fon,'BI-KI-.FrL,1,2
MELANCHOLIA,0,.mE-lxn-'ka-li-x,.BI-LIL-'Kc-LI-I,1,4
MELANESIAN,2,.mE-lx-'ni-Zxn,.BI-LI-'LI-SIL,1,3
MELD,1,mEld,BILS,26,0
MELIORATE,0,'mi-li-cr-.et,'BI-LI-cr-.It,1,3
MELIORATION,1,.mi-li-cr-'e-Sxn,.BI-LI-cr-'I-SIL,1,4
MELIORATIVE,0,.mi-li-'cr-x-txv,.BI-LI-'cr-I-tIF,1,4
MELLIFLUOUS,0,mE-'lI-flU-xs,BI-'LI-FLr-It,1,3
MELLOW,1,'mE-.lo,'BI-.Lr,6,1
MELODEON,0,mE-'lo-di-xn,BI-'Lr-SI-IL,1,3
MELON,1,'mE-lxn,'BI-LIL,6,1
MEMENTO,1,mx-'mEn-.to,BI-'BIL-.tr,2,2
MEMO,1,'mE-mo,'BI-Br,5,1
MEMOIR,2,'mEm-.war,'BIB-.wcr,1,1
MEMORABILIA,2,.mE-mx-rx-'bi-li-x,.BI-BI-rI-'BI-LI-I,1,5
MENAGE,0,mx-'naZ,BI-'LcS,2,1
MENAGERIE,1,mE-'n@-Jx-ri,BI-'LI-SI-rI,1,3
MEND,2,mEnd,BILS,26,0
MENDACIOUS,1,mEn-'de-Sxs,BIL-'SI-SIt,1,2
MENDICANT,0,'mEn-dx-kxnt,'BIL-SI-KILt,1,2
MENFOLK,1,'mEn-.fok,'BIL-.FrK,1,1
MENIAL,1,'mi-ni-xl,'BI-LI-IL,1,2
MENINGITIS,0,.mE-nxn-'JA-dxs,.BI-LIL-'SI-SIt,1,3
MENOPAUSE,0,'mE-nx-.pcz,'BI-LI-.Bct,1,2
MENSES,0,'mEn-.siz,'BIL-.tIt,2,1
MENSTRUAL,0,'mEn-strxl,'BIL-ttrIL,2,1
MENSTRUATE,0,'mEn-.stret,'BIL-.ttrIt,1,1
MENSTRUATION,1,.mEn-'stre-Sxn,.BIL-'ttrI-SIL,1,2
MENSURABLE,0,'mEn-Sx-rx-bxl,'BIL-SI-rI-BIL,1,3
MENSURATION,0,.mEn-Sx-'re-Sxn,.BIL-SI-'rI-SIL,1,3
MENTHOL,0,'mEn-.Tcl,'BIL-.TcL,1,1
MENTOR,1,'mEn-.tcr,'BIL-.tcr,1,1
MEOW,0,.mi-'W,.BI-'W,1,1
MEPHITIC,0,mE-'fI-dxk,BI-'FI-SIK,1,2
MERCANTILE,0,'mEr-kxn-tAl,'BIr-KIL-tIL,1,2
MERCENARILY,0,.mR-sx-'nEr-x-li,.Br-tI-'LIr-I-LI,1,4
MERCENARINESS,0,'mEr-sx-.nEr-i-ness,'BIr-tI-.LIr-I-LItt,1,4
MERCENARY,1,'mR-sx-.nEr-i,'Br-tI-.LIr-I,1,3
MERCURIAL,1,mR-'kyUr-i-xl,Br-'KKrr-I-IL,1,3
MERETRICIOUS,1,.mEr-x-'trI-Sxs,.BIr-I-'trI-SIt,1,3
MERIDIAN,0,mx-'rI-di-xn,BI-'rI-SI-IL,1,3
MERINGUE,0,mx-'r@G,BI-'rIK,1,1
MERINO,0,mx-'ri-.no,BI-'rI-.Lr,1,2
MERITORIOUS,2,.mEr-x-'tcr-i-xs,.BIr-I-'tcr-I-It,1,4
MERMAID,1,'mR-.med,'Br-.BIS,1,1
MESA,1,'me-sx,'BI-tI,5,1
MESDAMES,0,mx-'d@m,BI-'SIB,1,1
MESDEMOISELLES,0,.me-dxm-wx-'zEl,.BI-SIB-wI-'tIL,2,3
MESMERIC,0,.mEz-'mEr-xk,.BIt-'BIr-IK,1,2
MESMERISM,0,'mEz-mx-.rI-zxm,'BIt-BI-.rI-tIB,1,3
MESMERIZE,0,'mEz-mx-.rAz,'BIt-BI-.rIt,1,2
MESQUITE,0,.mE-'skit,.BI-'tKIt,1,1
MESSEIGNEURS,0,.mE-.sen-'yUr,.BI-.tIL-'Krr,1,2
MESSIAH,2,mx-'sA-x,BI-'tI-I,1,2
MESSIANIC,0,.mE-si-'@-nxk,.BI-tI-'I-LIK,1,3
MESSMATE,0,'mEs-.met,'BIt-.BIt,1,1
MESTIZO,0,.mE-'sti-.so,.BI-'ttI-.tr,1,2
METABOLIC,2,.mE-dx-'ba-lxk,.BI-SI-'Bc-LIK,1,3
METABOLISM,2,mx-'t@-bx-.lI-zxm,BI-'tI-BI-.LI-tIB,1,4
METABOLIZE,0,mx-'t@-bx-.lAz,BI-'tI-BI-.LIt,2,3
METALLIFEROUS,0,.mE-dx-'lI-fx-rxs,.BI-SI-'LI-FI-rIt,1,4
METALLOID,0,'mE-dx-.lOd,'BI-SI-.LrS,1,2
METALLURGICAL,0,.mE-dx-'lR-Jx-kxl,.BI-SI-'Lr-SI-KIL,1,4
METALLURGIST,0,'mE-dx-.lR-Jxst,'BI-SI-.Lr-SItt,1,3
METALLURGY,0,'mE-dx-.lR-Ji,'BI-SI-.Lr-SI,1,3
METALWARE,0,'mE-dxl-.wEr,'BI-SIL-.wIr,1,2
METAMORPHOSIS,2,.mE-dx-'mcr-fx-sxs,.BI-SI-'Bcr-FI-tIt,1,4
METAPHORICAL,2,.mE-dx-'fcr-x-kxl,.BI-SI-'Fcr-I-KIL,1,4
METASTASIS,0,mE-'t@-stx-sxs,BI-'tI-ttI-tIt,1,3
METASTATIC,0,.mE-dx-'st@-dxk,.BI-SI-'ttI-SIK,1,3
METE,0,mit,BIt,44,0
METEMPSYCHOSIS,0,.mE-dxm-.sA-'ko-sxs,.BI-SIB-.tI-'Kr-tIt,1,4
METEORIC,1,.mi-di-'cr-xk,.BI-SI-'cr-IK,1,3
METEOROLOGY,0,.mi-di-x-'ral-x-Ji,.BI-SI-I-'rcL-I-SI,1,5
METHANE,0,'mE-.Ten,'BI-.TIL,1,1
METHODOLOGY,1,.mE-Tx-'da-lx-Ji,.BI-TI-'Sc-LI-SI,1,4
METICULOUS,1,mx-'tI-kyU-lxs,BI-'tI-KKr-LIt,1,3
METIER,1,mE-'tye,BI-'tKI,1,1
METRIC,0,'mE-trxk,'BI-trIK,1,1
METRONOME,3,'mE-trx-.nom,'BI-trI-.LrB,1,2
METTLE,2,'mE-dxl,'BI-SIL,19,1
MEW,1,myu,BKr,2,0
MEWS,0,myuz,BKrt,4,0
MEZZANINE,0,'mE-zx-.nin,'BI-tI-.LIL,1,2
MIASMA,0,.mA-'@z-mx,.BI-'It-BI,1,2
MICA,1,'mA-kx,'BI-KI,10,1
MICROBE,0,'mA-.krob,'BI-.KrrB,1,1
MICROBIAL,1,.mA-'kro-bi-xl,.BI-'Krr-BI-IL,1,3
MICROCOPY,0,.mA-'kra-kx-pi,.BI-'Krc-KI-BI,1,3
MICROMETER,2,.mA-'kra-mx-tR,.BI-'Krc-BI-tr,1,3
MICRON,0,'mA-.kran,'BI-.KrcL,2,1
MICROORGANISM,1,.mA-.kro-'cr-gx-.nI-zxm,.BI-.Krr-'cr-KI-.LI-tIB,1,5
MIDDEN,0,'mI-dxn,'BI-SIL,19,1
MIDDLEMAN,0,'mI-dxl-.m@n,'BI-SIL-.BIL,1,2
MIDDLEWEIGHT,0,'mI-dxl-.wet,'BI-SIL-.wIt,1,2
MIDDLING,0,'mI-dx-lIG,'BI-SI-LIK,2,2
MIDDY,0,'mI-di,'BI-SI,12,1
MIDGET,0,'mI-Jxt,'BI-SIt,11,1
MIDLAND,0,'mId-lxnd,'BIS-LILS,1,1
MIDSTREAM,1,.mId-'strim,.BIS-'ttrIB,1,1
MIDSUMMER,3,.mId-'s^-mR,.BIS-'tI-Br,1,2
MIDWEEK,2,'mId-.wik,'BIS-.wIK,1,1
MIEN,1,min,BIL,33,0
MIFF,0,mIf,BIF,8,0
MIGNONETTE,0,.mIn-yx-'nEt,.BIL-KI-'LIt,1,2
MIGRAINE,0,'mA-.gren,'BI-.KrIL,1,1
MIKADO,0,.mi-'ka-.do,.BI-'Kc-.Sr,1,2
MIL,0,mIl,BIL,33,0
MILCH,0,mIlC,BILS,26,0
MILDEW,1,'mIl-.du,'BIL-.Sr,2,1
MILEPOST,0,'mAl-.post,'BIL-.Brtt,1,1
MILITARISTIC,0,.mI-lx-tx-'rI-stxk,.BI-LI-tI-'rI-ttIK,1,4
MILITARIZE,0,'mI-lx-tx-.rAz,'BI-LI-tI-.rIt,1,3
MILITATE,0,'mI-lx-.tet,'BI-LI-.tIt,1,2
MILKMAID,0,'mIlk-.med,'BILK-.BIS,1,1
MILKSOP,0,'mIlk-.sap,'BILK-.tcB,1,1
MILLDAM,0,'mIl-.d@m,'BIL-.SIB,2,1
MILLET,0,'mI-lxt,'BI-LIt,19,1
MILLIARD,0,'mIl-.yard,'BIL-.KcrS,1,1
MILLIEME,0,'mil-yxm,'BIL-KIB,2,1
MILLINER,0,'mIl-nR,'BIL-Lr,1,1
MILLIONAIRE,2,.mIl-yx-'nEr,.BIL-KI-'LIr,1,2
MILLPOND,0,'mIl-.pand,'BIL-.BcLS,1,1
MILLRACE,0,'mIl-.res,'BIL-.rIt,1,1
MIME,0,mAm,BIB,19,0
MIMEOGRAPH,0,'mI-mi-x-.gr@f,'BI-BI-I-.KrIF,1,3
MIMIC,0,'mI-mxk,'BI-BIK,5,1
MIMOSA,0,mx-'mo-sx,BI-'Br-tI,1,2
MINARET,0,.mI-nx-'rEt,.BI-LI-'rIt,1,2
MINATORY,0,'mA-nx-.tcr-i,'BI-LI-.tcr-I,1,3
MINCE,1,mIns,BILt,37,0
MINCEMEAT,0,'mIns-.mit,'BILt-.BIt,1,1
MINELAYER,0,'mAn-.le-R,'BIL-.LI-r,1,2
MINER,1,'mA-nR,'BI-Lr,7,1
MINESTRONE,0,.mI-nx-'stro-ni,.BI-LI-'ttrr-LI,1,3
MINESWEEPER,0,'mAn-.swi-pR,'BIL-.twI-Br,1,2
MINGLE,2,'mIG-gxl,'BIK-KIL,6,1
MINION,0,'mIn-yxn,'BIL-KIL,8,1
MINISCULE,1,'mI-nx-.skyul,'BI-LI-.tKKrL,1,2
MINISTERIAL,2,.mI-nx-'stir-i-xl,.BI-LI-'ttIr-I-IL,1,4
MINISTRANT,0,'mI-nx-strxnt,'BI-LI-ttrILt,1,2
MINISTRATION,0,.mI-nx-'stre-Sxn,.BI-LI-'ttrI-SIL,1,3
MINNESINGER,0,'mI-nx-.sIG-R,'BI-LI-.tIK-r,1,3
MINNOW,0,'mI-.no,'BI-.Lr,6,1
MINSTER,0,'mIn-stR,'BIL-ttr,2,1
MINSTREL,2,'mIn-strxl,'BIL-ttrIL,2,1
MINUEND,0,'mIn-yU-.End,'BIL-Kr-.ILS,1,2
MINUET,2,.mIn-yU-'Et,.BIL-Kr-'It,1,2
MINUSCULE,0,'mI-nx-.skyul,'BI-LI-.tKKrL,1,2
MINUTEMAN,3,'mI-nxt-.m@n,'BI-LIt-.BIL,2,2
MINUTIA,0,mA-'nu-Sx,BI-'Lr-SI,1,2
MINX,0,mIGks,BIKKt,6,0
MIRAGE,0,mx-'raZ,BI-'rcS,3,1
MIRE,0,'mA-R,'BI-r,4,1
MIRTH,2,mRT,BrT,4,0
MISADVENTURE,0,.mI-sxd-'vEn-CR,.BI-tIS-'FIL-Sr,1,3
MISANTHROPE,1,'mI-sxn-.Trop,'BI-tIL-.TrrB,1,2
MISANTHROPIC,0,.mI-sxn-'Tra-pxk,.BI-tIL-'Trc-BIK,1,3
MISANTHROPY,0,mI-'s@n-Trx-pi,BI-'tIL-TrI-BI,1,3
MISAPPLICATION,0,.mIs-.@-plx-'ke-Sxn,.BIt-.I-BLI-'KI-SIL,1,4
MISAPPLY,0,.mI-sx-'plA,.BI-tI-'BLI,1,2
MISAPPREHEND,0,.mIs-.@-prx-'hEnd,.BIt-.I-BrI-'KILS,1,3
MISAPPROPRIATE,0,.mI-sx-'pro-pri-.et,.BI-tI-'Brr-BrI-.It,1,4
MISBEGOTTEN,1,.mIs-bx-'ga-txn,.BIt-BI-'Kc-tIL,1,3
MISBEHAVE,0,.mIs-bx-'hev,.BIt-BI-'KIF,1,2
MISBELIEVER,0,.mIs-bx-'li-vR,.BIt-BI-'LI-Fr,1,3
MISCALCULATE,0,.mIs-'k@l-kyU-.let,.BIt-'KIL-KKr-.LIt,1,3
MISCALCULATION,2,.mIs-.k@l-kyU-'le-Sxn,.BIt-.KIL-KKr-'LI-SIL,1,4
MISCALL,0,.mIs-'kcl,.BIt-'KcL,1,1
MISCARRY,0,'mIs-.kEr-i,'BIt-.KIr-I,1,2
MISCEGENATION,1,mI-'sE-Jx-'ne-Sxn,BI-'tI-SI-'LI-SIL,1,4
MISCELLANY,2,'mI-sx-.le-ni,'BI-tI-.LI-LI,1,3
MISCHANCE,0,.mIs-'C@ns,.BIt-'SILt,1,1
MISCIBLE,0,'mI-sx-bxl,'BI-tI-BIL,3,2
MISCONCEIVE,0,.mIs-kxn-'siv,.BIt-KIL-'tIF,1,2
MISCONDUCT,0,.mIs-'kan-.d^kt,.BIt-'KcL-.SIKt,1,2
MISCONSTRUE,0,.mIs-kxn-'stru,.BIt-KIL-'ttrr,1,2
MISCOUNT,1,'mIs-.kWnt,'BIt-.KWLt,1,1
MISCREANT,1,'mIs-kri-xnt,'BIt-KrI-ILt,1,2
MISCUE,0,.mIs-'kyu,.BIt-'KKr,1,1
MISDEMEANOR,2,.mIs-dx-'mi-nR,.BIt-SI-'BI-Lr,1,3
MISDIRECT,0,.mIs-dA-'rEkt,.BIt-SI-'rIKt,1,2
MISDOING,0,.mIs-'du-IG,.BIt-'Sr-IK,1,2
MISER,0,'mA-zR,'BI-tr,2,1
MISFEASANCE,0,.mIs-'fi-zxns,.BIt-'FI-tILt,1,2
MISFILE,0,.mIs-'fAl,.BIt-'FIL,1,1
MISGUIDANCE,0,.mIs-'gA-dxns,.BIt-'KI-SILt,1,2
MISHMASH,0,'mIS-.m@S,'BIS-.BIS,1,1
MISINFORM,0,.mIs-In-'fcrm,.BIt-IL-'FcrB,1,2
MISINFORMATION,1,.mIs-.In-fR-'me-Sxn,.BIt-.IL-Fr-'BI-SIL,1,4
MISINTERPRET,2,.mIs-In-'tR-prxt,.BIt-IL-'tr-BrIt,1,3
MISJUDGE,0,.mIs-'J^J,.BIt-'SIS,1,1
MISLAY,0,.mIs-'le,.BIt-'LI,1,1
MISLIKE,0,.mIs-'lAk,.BIt-'LIK,1,1
MISNOMER,1,.mIs-'no-mR,.BIt-'Lr-Br,1,2
MISOGYNIST,1,mI-'sa-Jx-nxst,BI-'tc-SI-LItt,1,3
MISPRINT,0,'mIs-.prInt,'BIt-.BrILt,1,1
MISPRONOUNCE,0,.mIs-prx-'nWns,.BIt-BrI-'LWLt,1,2
MISQUOTATION,0,.mIs-.kwo-'te-Sxn,.BIt-.Kwr-'tI-SIL,1,3
MISQUOTE,0,.mIs-'kwot,.BIt-'Kwrt,1,1
MISREPRESENT,0,.mIs-.rE-prx-'zEnt,.BIt-.rI-BrI-'tILt,1,3
MISRULE,0,.mIs-'rul,.BIt-'rrL,1,1
MISSAL,0,'mI-sxl,'BI-tIL,21,1
MISSEND,0,.mIs-'sEnd,.BIt-'tILS,1,1
MISSHAPE,0,.mIs-'Sep,.BIt-'SIB,1,1
MISSIVE,1,'mI-sxv,'BI-tIF,4,1
MISSPELL,0,.mIs-'spEl,.BIt-'tBIL,1,1
MISTAKABLE,0,mI-'ste-kx-bxl,BI-'ttI-KI-BIL,1,3
MISTLETOE,1,'mI-sxl-.to,'BI-tIL-.tr,1,2
MISTRAL,0,'mI-strxl,'BI-ttrIL,1,1
MISTREAT,0,.mIs-'trit,.BIt-'trIt,1,1
MISTRIAL,2,'mIs-.trA-xl,'BIt-.trI-IL,1,2
MISUNDERSTAND,1,.mIs-.^n-dR-'st@nd,.BIt-.IL-Sr-'ttILS,1,3
MITE,1,mAt,BIt,44,0
MITIGATE,1,'mI-dx-.get,'BI-SI-.KIt,2,2
MITIGATION,1,.mI-dx-'ge-Sxn,.BI-SI-'KI-SIL,2,3
MITIGATIVE,0,'mI-dx-.ge-dxv,'BI-SI-.KI-SIF,1,3
MITT,0,mIt,BIt,44,0
MITTEN,0,'mI-txn,'BI-tIL,21,1
MNEMONIC,0,mE-'ma-nxk,BI-'Bc-LIK,1,2
MOAN,1,mon,BrL,16,0
MOAT,0,mot,Brt,14,0
MOBILIZE,2,'mo-bx-.lAz,'Br-BI-.LIt,1,2
MOBILIZER,0,'mo-bx-.lA-zR,'Br-BI-.LI-tr,1,3
MOBSTER,0,'mab-stR,'BcB-ttr,1,1
MOCCASIN,1,'ma-kx-sxn,'Bc-KI-tIL,1,2
MODERNISM,2,'ma-dR-.nI-zxm,'Bc-Sr-.LI-tIB,1,3
MODERNIZER,0,'ma-dR-.nA-zR,'Bc-Sr-.LI-tr,1,3
MODERNLY,0,'ma-dRn-li,'Bc-SrL-LI,1,2
MODICUM,2,'mo-dx-kxm,'Br-SI-KIB,1,2
MODISH,1,'ma-dxS,'Bc-SIS,3,1
MODISTE,0,.mo-'dist,.Br-'SItt,1,1
MODULATE,0,'ma-JU-.let,'Bc-Sr-.LIt,1,2
MODULATOR,0,'ma-JU-.le-dR,'Bc-Sr-.LI-Sr,1,3
MODULE,0,'ma-JU-xl,'Bc-Sr-IL,1,2
MOGUL,0,'mo-gxl,'Br-KIL,1,1
MOHAIR,0,'mo-.hEr,'Br-.KIr,1,1
MOIETY,0,'mO-x-ti,'Br-I-tI,2,2
MOIL,0,mOl,BrL,16,0
MOIRE,1,.mwa-'re,.Bwc-'rI,1,1
MOISTEN,2,'mO-sxn,'Br-tIL,5,1
MOLAR,1,'mo-lR,'Br-Lr,5,1
MOLASSES,1,mx-'l@-sxs,BI-'LI-tIt,1,2
MOLDBOARD,1,'mold-.bcrd,'BrLS-.BcrS,1,1
MOLDER,0,'mol-dR,'BrL-Sr,2,1
MOLEHILL,0,'mol-.hIl,'BrL-.KIL,1,1
MOLEST,1,mx-'lEst,BI-'LItt,1,1
MOLESTATION,0,.mo-lx-'ste-Sxn,.Br-LI-'ttI-SIL,1,3
MOLESTER,0,mx-'lE-stR,BI-'LI-ttr,1,2
MOLLIFICATION,0,.ma-lx-fx-'ke-Sxn,.Bc-LI-FI-'KI-SIL,1,4
MOLLIFY,2,'ma-lx-.fA,'Bc-LI-.FI,1,2
MOLLUSC,0,'ma-lxsk,'Bc-LItK,1,1
MOLLYCODDLE,1,'ma-li-.ka-dxl,'Bc-LI-.Kc-SIL,1,3
MOLT,0,molt,BrLt,13,0
MOLY,0,'mo-li,'Br-LI,6,1
MOLYBDENUM,0,mx-'lIb-dx-nxm,BI-'LIB-SI-LIB,1,3
MOMENTARINESS,0,.mo-mxn-'tEr-i-nxs,.Br-BIL-'tIr-I-LIt,1,4
MONARCHICAL,0,mx-'nar-kx-kxl,BI-'Lcr-KI-KIL,1,3
MONARCHIST,0,'ma-nar-kxst,'Bc-Lcr-KItt,1,2
MONARCHY,0,'ma-nar-ki,'Bc-Lcr-KI,1,2
MONASTERIAL,0,.ma-nx-'stEr-i-xl,.Bc-LI-'ttIr-I-IL,1,4
MONASTERY,2,'ma-nx-.stEr-i,'Bc-LI-.ttIr-I,1,3
MONASTICISM,1,mx-'n@-stx-.sI-zxm,BI-'LI-ttI-.tI-tIB,1,4
MONAURAL,1,.ma-'ncr-xl,.Bc-'Lcr-IL,1,2
MONEYMAKER,0,'m^-ni-.me-kR,'BI-LI-.BI-Kr,1,3
MONGER,0,'maG-gR,'BcK-Kr,1,1
MONGOL,0,'maG-gxl,'BcK-KIL,1,1
MONGOLIAN,0,.man-'go-li-xn,.BcL-'Kr-LI-IL,1,3
MONGREL,0,'maG-grxl,'BcK-KrIL,1,1
MONISM,0,'ma-.nI-zxm,'Bc-.LI-tIB,1,2
MONITION,0,mx-'nI-Sxn,BI-'LI-SIL,2,2
MONITOR,3,'ma-nx-tR,'Bc-LI-tr,1,2
MONITORY,0,'ma-nx-.tcr-i,'Bc-LI-.tcr-I,1,3
MONKEYSHINE,0,'m^G-ki-.SAn,'BIK-KI-.SIL,1,2
MONKSHOOD,0,'m^Gks-.hUd,'BIKKt-.KrS,1,1
MONOCLE,0,'ma-nx-kxl,'Bc-LI-KIL,1,2
MONODIC,0,mx-'na-dxk,BI-'Lc-SIK,2,2
MONODIST,0,'ma-nx-dxst,'Bc-LI-SItt,1,2
MONODY,0,'ma-nx-di,'Bc-LI-SI,1,2
